timestamp,amf_session_value,bearers_active_value,fivegs_amffunction_amf_authreject_value,fivegs_amffunction_amf_authreq_value,fivegs_amffunction_mm_confupdate_value,fivegs_amffunction_mm_confupdatesucc_value,fivegs_amffunction_mm_paging5greq_value,fivegs_amffunction_mm_paging5gsucc_value,fivegs_amffunction_rm_regemergreq_value,fivegs_amffunction_rm_regemergsucc_value,fivegs_amffunction_rm_reginitreq_value,fivegs_amffunction_rm_reginitsucc_value,fivegs_amffunction_rm_registeredsubnbr_value,fivegs_amffunction_rm_regmobreq_value,fivegs_amffunction_rm_regmobsucc_value,fivegs_amffunction_rm_regperiodreq_value,fivegs_amffunction_rm_regperiodsucc_value,fivegs_ep_n3_gtp_indatapktn3upf_value,fivegs_ep_n3_gtp_outdatapktn3upf_value,fivegs_pcffunction_pa_policyamassoreq_value,fivegs_pcffunction_pa_policyamassosucc_value,fivegs_pcffunction_pa_policysmassoreq_value,fivegs_pcffunction_pa_policysmassosucc_value,fivegs_pcffunction_pa_sessionnbr_value,fivegs_smffunction_sm_n4sessionestabreq_value,fivegs_smffunction_sm_n4sessionreport_value,fivegs_smffunction_sm_n4sessionreportsucc_value,fivegs_smffunction_sm_pdusessioncreationreq_value,fivegs_smffunction_sm_pdusessioncreationsucc_value,fivegs_smffunction_sm_qos_flow_nbr_value,fivegs_smffunction_sm_sessionnbr_value,fivegs_upffunction_sm_n4sessionestabreq_value,fivegs_upffunction_sm_n4sessionreport_value,fivegs_upffunction_sm_n4sessionreportsucc_value,fivegs_upffunction_upf_qosflows_value,fivegs_upffunction_upf_sessionnbr_value,gn_rx_createpdpcontextreq_value,gn_rx_deletepdpcontextreq_value,gn_rx_parse_failed_value,gnb_value,gtp1_pdpctxs_active_value,gtp2_sessions_active_value,gtp_new_node_failed_value,gtp_peers_active_value,process_cpu_seconds_total_value,process_max_fds_value,process_open_fds_value,process_resident_memory_bytes_value,process_start_time_seconds_value,process_virtual_memory_bytes_value,process_virtual_memory_max_bytes_value,ran_ue_value,s5c_rx_createsession_value,s5c_rx_parse_failed_value,application,log_type,current_uc
2025-04-11 14:43:51,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.022,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:52,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.024000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:53,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.024000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:54,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.026,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:55,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.026,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:56,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.026,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:57,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.026,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:58,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.026,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:43:59,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.028,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:00,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.028,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:01,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:02,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:03,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:04,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:05,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:06,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:07,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:08,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.032,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:09,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.034,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:10,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.034,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:11,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.036000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:12,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.036000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:13,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.036000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:14,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.036000000000001,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:15,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.036000000000001,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:16,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.036000000000001,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:17,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.038,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:18,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.038,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:19,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.038,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:20,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.040000000000001,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:21,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.040000000000001,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:22,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.040000000000001,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:23,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.040000000000001,1048576.0,21.2,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:24,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.040000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:25,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.042000000000002,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:26,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.242,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:27,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.242,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:28,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.242,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:29,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.242,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:30,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.242,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:31,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.242,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:32,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.246,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:33,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.246,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:34,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.246,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:35,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.246,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:36,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.246,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,uc6
2025-04-11 14:44:37,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.246,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,no_uc
2025-04-11 14:44:38,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.246,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,no_uc
2025-04-11 14:44:39,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.248000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,no_uc
2025-04-11 14:44:40,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.248000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,no_uc
2025-04-11 14:44:41,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.248000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,no_uc
2025-04-11 14:44:42,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.248000000000001,1048576.0,21.0,52657356.8,364474243.906,1151508480.0,-1.0,0.0,0.0,0.0,0,0,no_uc
