timestamp,log_level,component,message,log_file
2025-03-17 20:41:52.536,INFO,app,Configuration: '/open5gs/install/etc/open5gs/mme.yaml' (../lib/app/ogs-init.c:144),mme.log
2025-03-17 20:41:52.536,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/mme.log' (../lib/app/ogs-init.c:147),mme.log
2025-03-17 20:41:52.539,INFO,metrics,metrics_server() [http://172.22.0.9]:9091 (../lib/metrics/prometheus/context.c:299),mme.log
2025-03-17 20:41:52.593,INFO,app,Polling freeDiameter stats every 60000000 usecs (../lib/diameter/common/stats.c:77),mme.log
2025-03-17 20:41:52.593,INFO,gtp,gtp_server() [172.22.0.9]:2123 (../lib/gtp/path.c:30),mme.log
2025-03-17 20:41:52.594,INFO,gtp,gtp_connect() [172.22.0.5]:2123 (../lib/gtp/path.c:60),mme.log
2025-03-17 20:41:52.594,INFO,mme,sgsap client() [172.22.0.31]:29118 (../src/mme/sgsap-sctp.c:55),mme.log
2025-03-17 20:41:52.594,INFO,mme,s1ap_server() [172.22.0.9]:36412 (../src/mme/s1ap-sctp.c:62),mme.log
2025-03-17 20:41:52.594,INFO,sctp,MME initialize...done (../src/mme/app-init.c:33),mme.log
2025-03-17 20:41:53.219,ERROR,sock,sctp_connectx() failed to connect (111:Connection refused) (../lib/sctp/ogs-lksctp.c:388),mme.log
2025-03-17 20:41:53.219,ERROR,sock,sctp_client() [172.22.0.31]:29118 failed (111:Connection refused) (../lib/sctp/ogs-lksctp.c:416),mme.log
2025-03-17 20:41:53.220,INFO,mme,VLR-SGs [172.22.0.31]:29118 connection refused!!! (../src/mme/mme-sm.c:1006),mme.log
2025-03-17 20:41:56.220,WARNING,mme,[SGsAP] Connect to VLR [172.22.0.31]:29118 failed (../src/mme/sgsap-sm.c:98),mme.log
2025-03-17 20:41:56.220,FATAL,core,epoll_remove: Assertion `map' failed. (../lib/core/ogs-epoll.c:170),mme.log
2025-03-17 20:41:56.222,FATAL,core,backtrace() returned 12 addresses (../lib/core/ogs-abort.c:37),mme.log
2025-03-18 10:50:51.922,INFO,app,Configuration: '/open5gs/install/etc/open5gs/mme.yaml' (../lib/app/ogs-init.c:144),mme.log
2025-03-18 10:50:51.922,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/mme.log' (../lib/app/ogs-init.c:147),mme.log
2025-03-18 10:50:51.925,INFO,metrics,metrics_server() [http://172.22.0.9]:9091 (../lib/metrics/prometheus/context.c:299),mme.log
2025-03-18 10:50:51.987,INFO,app,Polling freeDiameter stats every 60000000 usecs (../lib/diameter/common/stats.c:77),mme.log
2025-03-18 10:50:51.988,INFO,gtp,gtp_server() [172.22.0.9]:2123 (../lib/gtp/path.c:30),mme.log
2025-03-18 10:50:51.989,INFO,gtp,gtp_connect() [172.22.0.5]:2123 (../lib/gtp/path.c:60),mme.log
2025-03-18 10:50:51.990,INFO,mme,sgsap client() [172.22.0.31]:29118 (../src/mme/sgsap-sctp.c:55),mme.log
2025-03-18 10:50:51.990,INFO,mme,s1ap_server() [172.22.0.9]:36412 (../src/mme/s1ap-sctp.c:62),mme.log
2025-03-18 10:50:51.991,INFO,sctp,MME initialize...done (../src/mme/app-init.c:33),mme.log
2025-03-18 10:51:02.032,INFO,diam,"CONNECTED TO 'hss.epc.mnc001.mcc001.3gppnetwork.org' (SCTP,soc#14): (../lib/diameter/common/logger.c:81)",mme.log
2025-03-18 10:51:41.789,ERROR,sock,sctp_connectx() failed to connect (111:Connection refused) (../lib/sctp/ogs-lksctp.c:388),mme.log
2025-03-18 10:51:41.789,ERROR,sock,sctp_client() [172.22.0.31]:29118 failed (111:Connection refused) (../lib/sctp/ogs-lksctp.c:416),mme.log
2025-03-18 10:51:41.790,INFO,mme,VLR-SGs [172.22.0.31]:29118 connection refused!!! (../src/mme/mme-sm.c:1006),mme.log
2025-03-18 10:51:44.794,WARNING,mme,[SGsAP] Connect to VLR [172.22.0.31]:29118 failed (../src/mme/sgsap-sm.c:98),mme.log
2025-03-18 10:51:44.795,FATAL,core,epoll_remove: Assertion `map' failed. (../lib/core/ogs-epoll.c:170),mme.log
2025-03-18 10:51:44.798,FATAL,core,backtrace() returned 12 addresses (../lib/core/ogs-abort.c:37),mme.log
2025-03-18 10:52:22.962,INFO,app,Configuration: '/open5gs/install/etc/open5gs/mme.yaml' (../lib/app/ogs-init.c:144),mme.log
2025-03-18 10:52:22.962,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/mme.log' (../lib/app/ogs-init.c:147),mme.log
2025-03-18 10:52:22.964,INFO,metrics,metrics_server() [http://172.22.0.9]:9091 (../lib/metrics/prometheus/context.c:299),mme.log
2025-03-18 10:52:22.992,INFO,app,Polling freeDiameter stats every 60000000 usecs (../lib/diameter/common/stats.c:77),mme.log
2025-03-18 10:52:22.993,INFO,gtp,gtp_server() [172.22.0.9]:2123 (../lib/gtp/path.c:30),mme.log
2025-03-18 10:52:22.993,INFO,gtp,gtp_connect() [172.22.0.5]:2123 (../lib/gtp/path.c:60),mme.log
2025-03-18 10:52:22.993,INFO,mme,sgsap client() [172.22.0.31]:29118 (../src/mme/sgsap-sctp.c:55),mme.log
2025-03-18 10:52:22.993,INFO,mme,s1ap_server() [172.22.0.9]:36412 (../src/mme/s1ap-sctp.c:62),mme.log
2025-03-18 10:52:22.993,INFO,sctp,MME initialize...done (../src/mme/app-init.c:33),mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:116: DROPPED 'Internal error ('hss.epc.mnc001.mcc001.3gppnetwork.org'): unhandled message.',mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:      'Capabilities-Exchange-Answer',mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:        Version: 0x01,mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:        Length: 388,mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:        Flags: 0x00 (----),mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:        Command Code: 257,mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:        ApplicationId: 0,mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:        Hop-by-Hop Identifier: 0x16769263,mme.log
2025-03-18 10:52:23.258,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:        End-to-End Identifier: 0x256EF2BD,mme.log
2025-03-18 10:52:23.259,ERROR,diam,"pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         {internal data}: src:hss.epc.mnc001.mcc001.3gppnetwork.org(37) rwb:(nil) rt:2 cb:(nil),(nil)((nil)) qry:0xffff88000ce0 asso:0 sess:(nil)",mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Result-Code'(268) l=12 f=-M val='ELECTION_LOST' (4003 (0xfa3)),mme.log
2025-03-18 10:52:23.259,ERROR,diam,"pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Error-Message'(281) l=59 f=-- val=""Please answer my CER instead, you won the election.""",mme.log
2025-03-18 10:52:23.259,ERROR,diam,"pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Origin-Host'(264) l=45 f=-M val=""hss.epc.mnc001.mcc001.3gppnetwork.org""",mme.log
2025-03-18 10:52:23.259,ERROR,diam,"pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Origin-Realm'(296) l=41 f=-M val=""epc.mnc001.mcc001.3gppnetwork.org""",mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Origin-State-Id'(278) l=12 f=-M val=1742291461 (0x67d94205),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Host-IP-Address'(257) l=14 f=-M val=172.22.0.3,mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Vendor-Id'(266) l=12 f=-M val=0 (0x0),mme.log
2025-03-18 10:52:23.259,ERROR,diam,"pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Product-Name'(269) l=20 f=-- val=""freediameter""",mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Firmware-Revision'(267) l=12 f=-- val=10500 (0x2904),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Vendor-Specific-Application-Id'(260) l=32 f=-M val=(grouped),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:            AVP: 'Auth-Application-Id'(258) l=12 f=-M val=16777216 (0x1000000),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:            AVP: 'Vendor-Id'(266) l=12 f=-M val=10415 (0x28af),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Vendor-Specific-Application-Id'(260) l=32 f=-M val=(grouped),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:            AVP: 'Auth-Application-Id'(258) l=12 f=-M val=16777251 (0x1000023),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:            AVP: 'Vendor-Id'(266) l=12 f=-M val=10415 (0x28af),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Vendor-Specific-Application-Id'(260) l=32 f=-M val=(grouped),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:            AVP: 'Auth-Application-Id'(258) l=12 f=-M val=16777265 (0x1000031),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:            AVP: 'Vendor-Id'(266) l=12 f=-M val=10415 (0x28af),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Supported-Vendor-Id'(265) l=12 f=-M val=5535 (0x159f),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Supported-Vendor-Id'(265) l=12 f=-M val=10415 (0x28af),mme.log
2025-03-18 10:52:23.259,ERROR,diam,pid:PSM/hss.epc.mnc001.mcc001.3gppnetwork.org in md_hook_cb_tree@dbg_msg_dumps.c:117:         AVP: 'Supported-Vendor-Id'(265) l=12 f=-M val=13019 (0x32db),mme.log
2025-03-18 10:52:23.260,INFO,diam,"CONNECTED TO 'hss.epc.mnc001.mcc001.3gppnetwork.org' (SCTP,soc#8): (../lib/diameter/common/logger.c:81)",mme.log
2025-03-17 14:00:04.981,ERROR,diam,pid:PSM/mme.epc.mnc001.mcc001.3gppnetwork.org in fd_psm_change_state@p_psm.c:284: 'STATE_OPEN'	-> 'STATE_CLOSED'	'mme.epc.mnc001.mcc001.3gppnetwork.org',hss.log
2025-03-17 14:34:16.555,INFO,app,Configuration: '/open5gs/install/etc/open5gs/hss.yaml' (../lib/app/ogs-init.c:144),hss.log
2025-03-17 14:34:16.555,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/hss.log' (../lib/app/ogs-init.c:147),hss.log
2025-03-17 14:34:16.557,INFO,dbi,MongoDB URI: 'mongodb://172.22.0.2/open5gs' (../lib/dbi/ogs-mongoc.c:130),hss.log
2025-03-17 14:34:16.579,INFO,app,Polling freeDiameter stats every 60000000 usecs (../lib/diameter/common/stats.c:77),hss.log
2025-03-17 14:34:16.580,INFO,app,HSS initialize...done (../src/hss/app-init.c:31),hss.log
2025-03-17 14:34:16.582,INFO,diam,"CONNECTED TO 'mme.epc.mnc001.mcc001.3gppnetwork.org' (SCTP,soc#15): (../lib/diameter/common/logger.c:81)",hss.log
2025-03-17 15:14:52.064,ERROR,diam,pid:PSM/mme.epc.mnc001.mcc001.3gppnetwork.org in fd_psm_change_state@p_psm.c:284: 'STATE_OPEN'	-> 'STATE_CLOSED'	'mme.epc.mnc001.mcc001.3gppnetwork.org',hss.log
2025-03-17 17:12:11.842,INFO,app,Configuration: '/open5gs/install/etc/open5gs/hss.yaml' (../lib/app/ogs-init.c:144),hss.log
2025-03-17 17:12:11.842,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/hss.log' (../lib/app/ogs-init.c:147),hss.log
2025-03-17 17:12:11.844,INFO,dbi,MongoDB URI: 'mongodb://172.22.0.2/open5gs' (../lib/dbi/ogs-mongoc.c:130),hss.log
2025-03-17 17:12:11.877,INFO,app,Polling freeDiameter stats every 60000000 usecs (../lib/diameter/common/stats.c:77),hss.log
2025-03-17 17:12:11.877,INFO,app,HSS initialize...done (../src/hss/app-init.c:31),hss.log
2025-03-17 17:12:11.879,INFO,diam,"CONNECTED TO 'mme.epc.mnc001.mcc001.3gppnetwork.org' (SCTP,soc#15): (../lib/diameter/common/logger.c:81)",hss.log
2025-03-17 17:12:43.741,ERROR,diam,pid:PSM/mme.epc.mnc001.mcc001.3gppnetwork.org in fd_psm_change_state@p_psm.c:284: 'STATE_OPEN'	-> 'STATE_CLOSED'	'mme.epc.mnc001.mcc001.3gppnetwork.org',hss.log
2025-03-18 10:51:01.994,INFO,app,Configuration: '/open5gs/install/etc/open5gs/hss.yaml' (../lib/app/ogs-init.c:144),hss.log
2025-03-18 10:51:01.994,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/hss.log' (../lib/app/ogs-init.c:147),hss.log
2025-03-18 10:51:01.995,INFO,dbi,MongoDB URI: 'mongodb://172.22.0.2/open5gs' (../lib/dbi/ogs-mongoc.c:130),hss.log
2025-03-18 10:51:02.029,INFO,app,Polling freeDiameter stats every 60000000 usecs (../lib/diameter/common/stats.c:77),hss.log
2025-03-18 10:51:02.030,INFO,app,HSS initialize...done (../src/hss/app-init.c:31),hss.log
2025-03-18 10:51:02.034,INFO,diam,"CONNECTED TO 'mme.epc.mnc001.mcc001.3gppnetwork.org' (SCTP,soc#15): (../lib/diameter/common/logger.c:81)",hss.log
2025-03-18 10:51:44.803,ERROR,diam,pid:PSM/mme.epc.mnc001.mcc001.3gppnetwork.org in fd_psm_change_state@p_psm.c:284: 'STATE_OPEN'	-> 'STATE_CLOSED'	'mme.epc.mnc001.mcc001.3gppnetwork.org',hss.log
2025-03-18 10:52:23.260,INFO,diam,"CONNECTED TO 'mme.epc.mnc001.mcc001.3gppnetwork.org' (SCTP,soc#15): (../lib/diameter/common/logger.c:81)",hss.log
2025-03-17 14:10:41.925,WARNING,nrf,[8bb28226-0315-41f0-83e7-8be979b906d6] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:10:41.926,INFO,nrf,[8bb28226-0315-41f0-83e7-8be979b906d6] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:10:41.931,WARNING,nrf,Subscription notification failed [404] (../src/nrf/sbi-path.c:175),nrf.log
2025-03-17 14:11:11.250,WARNING,nrf,[8c0a2c2e-0315-41f0-85fa-b3441797430f] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:11.251,INFO,nrf,[8c0a2c2e-0315-41f0-85fa-b3441797430f] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:11:20.816,WARNING,nrf,[8bce2a30-0315-41f0-9b33-ed5fe0ae9c23] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:20.817,INFO,nrf,[8bce2a30-0315-41f0-9b33-ed5fe0ae9c23] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:11:30.397,WARNING,nrf,[91afa6e0-0315-41f0-9303-d98d7eb82ac2] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:30.398,INFO,nrf,[91afa6e0-0315-41f0-9303-d98d7eb82ac2] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:11:31.892,WARNING,nrf,[8bb664c2-0315-41f0-90c2-e553c6bed893] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:31.893,INFO,nrf,[8bb664c2-0315-41f0-90c2-e553c6bed893] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:11:31.896,WARNING,nrf,Subscription notification failed [404] (../src/nrf/sbi-path.c:175),nrf.log
2025-03-17 14:11:31.955,WARNING,nrf,[91a9faba-0315-41f0-907c-91c503a0cda6] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:31.956,INFO,nrf,[91a9faba-0315-41f0-907c-91c503a0cda6] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:11:31.958,WARNING,nrf,Subscription notification failed [404] (../src/nrf/sbi-path.c:175),nrf.log
2025-03-17 14:11:32.028,WARNING,nrf,[8bb2652a-0315-41f0-91f7-d5edeb4bb7d4] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:32.028,INFO,nrf,[8bb2652a-0315-41f0-91f7-d5edeb4bb7d4] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:11:32.030,WARNING,nrf,Subscription notification failed [404] (../src/nrf/sbi-path.c:175),nrf.log
2025-03-17 14:11:32.156,WARNING,nrf,[91afa1e0-0315-41f0-86a0-0df79c76a94a] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:32.157,INFO,nrf,[91afa1e0-0315-41f0-86a0-0df79c76a94a] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:11:32.159,WARNING,nrf,Subscription notification failed [404] (../src/nrf/sbi-path.c:175),nrf.log
2025-03-17 14:11:36.476,WARNING,sbi,[7] Failed to connect to 172.22.0.35 port 7777: Connection refused (../lib/sbi/client.c:738),nrf.log
2025-03-17 14:11:36.477,WARNING,nrf,client_notify_cb() failed [-1] (../src/nrf/sbi-path.c:158),nrf.log
2025-03-17 14:11:40.381,WARNING,nrf,[8b90c758-0315-41f0-a5d7-4777ac2f161d] No heartbeat (../src/nrf/nrf-sm.c:278),nrf.log
2025-03-17 14:11:40.381,INFO,nrf,[8b90c758-0315-41f0-a5d7-4777ac2f161d] NF de-registered (../src/nrf/nf-sm.c:218),nrf.log
2025-03-17 14:34:05.456,INFO,app,Configuration: '/open5gs/install/etc/open5gs/nrf.yaml' (../lib/app/ogs-init.c:144),nrf.log
2025-03-17 14:34:05.457,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/nrf.log' (../lib/app/ogs-init.c:147),nrf.log
2025-03-17 14:34:05.467,INFO,sbi,NF Service [nnrf-nfm] (../lib/sbi/context.c:1970),nrf.log
2025-03-17 14:34:05.471,INFO,sbi,NF Service [nnrf-disc] (../lib/sbi/context.c:1970),nrf.log
2025-03-17 14:34:05.471,INFO,sbi,nghttp2_server() [http://172.22.0.12]:7777 (../lib/sbi/nghttp2-server.c:435),nrf.log
2025-03-17 14:34:05.473,INFO,app,NRF initialize...done (../src/nrf/app.c:31),nrf.log
2025-03-17 14:34:05.968,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:2350),nrf.log
2025-03-17 14:34:05.969,INFO,nrf,[7f6da526-0334-41f0-97a4-378e73931f0c] NF registered [Heartbeat:10s] (../src/nrf/nf-sm.c:202),nrf.log
2025-03-17 14:34:05.973,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.974,INFO,nrf,"[7f70519a-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.974081+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.974,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.975,INFO,nrf,"[7f70771a-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.975596+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.976,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.976,INFO,nrf,"[7f70c526-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.976890+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.977,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.978,INFO,nrf,"[7f70e8f8-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.977967+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.978,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.978,INFO,nrf,"[7f711030-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.978610+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.978,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.979,INFO,nrf,"[7f711e18-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.978986+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.979,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.979,INFO,nrf,"[7f713bd2-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.979657+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.979,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.980,INFO,nrf,"[7f7149e2-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.979997+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:05.980,INFO,nrf,NF EndPoint(addr) setup [172.22.0.35:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:05.981,INFO,nrf,"[7f7150e0-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:05.980984+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:06.580,INFO,sbi,NF EndPoint(addr) setup [172.22.0.13:80] (../lib/sbi/context.c:2350),nrf.log
2025-03-17 14:34:06.581,INFO,sbi,NF EndPoint(addr) setup [172.22.0.13:7777] (../lib/sbi/context.c:2089),nrf.log
2025-03-17 14:34:06.581,INFO,sbi,NF EndPoint(addr) setup [172.22.0.13:7777] (../lib/sbi/context.c:2089),nrf.log
2025-03-17 14:34:06.581,INFO,sbi,NF EndPoint(addr) setup [172.22.0.13:7777] (../lib/sbi/context.c:2089),nrf.log
2025-03-17 14:34:06.582,INFO,nrf,[7fcb84de-0334-41f0-af1f-21208a3377ab] NF registered [Heartbeat:10s] (../src/nrf/nf-sm.c:202),nrf.log
2025-03-17 14:34:06.621,INFO,sbi,NF EndPoint(addr) setup [172.22.0.28:80] (../lib/sbi/context.c:2350),nrf.log
2025-03-17 14:34:06.623,INFO,sbi,NF EndPoint(addr) setup [172.22.0.28:7777] (../lib/sbi/context.c:2089),nrf.log
2025-03-17 14:34:06.625,INFO,nrf,[7fcc8730-0334-41f0-a254-4f2627eb8bf0] NF registered [Heartbeat:10s] (../src/nrf/nf-sm.c:202),nrf.log
2025-03-17 14:34:06.626,INFO,sbi,NF EndPoint(addr) setup [172.22.0.11:80] (../lib/sbi/context.c:2350),nrf.log
2025-03-17 14:34:06.626,INFO,sbi,NF EndPoint(addr) setup [172.22.0.11:7777] (../lib/sbi/context.c:2089),nrf.log
2025-03-17 14:34:06.626,INFO,nrf,[7fcef830-0334-41f0-94da-cfe41d76b80d] NF registered [Heartbeat:10s] (../src/nrf/nf-sm.c:202),nrf.log
2025-03-17 14:34:06.626,INFO,nrf,NF EndPoint(addr) setup [172.22.0.13:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:06.627,INFO,nrf,"[7fd40456-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:06.627621+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
2025-03-17 14:34:06.628,INFO,nrf,NF EndPoint(addr) setup [172.22.0.13:7777] (../src/nrf/nnrf-handler.c:568),nrf.log
2025-03-17 14:34:06.628,INFO,nrf,"[7fd42dfa-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:06.628545+01:00 [duration:86400000000,validity:86400.000000] (../src/nrf/nnrf-handler.c:596)",nrf.log
